rank,Youtuber,subscribers,video views,category,Title,uploads,Country,Abbreviation,channel_type,video_views_rank,country_rank,channel_type_rank,video_views_for_the_last_30_days,lowest_monthly_earnings,highest_monthly_earnings,lowest_yearly_earnings,highest_yearly_earnings,subscribers_for_last_30_days,Gross tertiary education enrollment (%),Population,Unemployment rate,Urban_population,Latitude,Longitude,subscriber_bins,views_bins
100,ultra bollywood,36600000,15653786446.0,trailers,ultra bollywood,9168,india,in,entertainment,205.0,26.0,31.0,131462000.0,0.0,0.0,0.0,0.0,200000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
101,powerkids tv,36500000,18961241905.0,film & animation,powerkids tv,5621,Not Available,NA,film,139.0,1.0,6.0,318702000.0,79700.0,1300000.0,956100.0,15300000.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
102,youtube,36300000,3010784935.0,news & politics,youtube,744,united states,us,entertainment,2860.0,32.0,5.0,21103000.0,5300.0,84400.0,63300.0,1000000.0,300000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
103,news,36300000,0.0,Other,news,0,Not Available,NA,Unknown Type,4057944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),
104,ozuna,36200000,23355801606.0,music,ozuna,196,Not Available,NA,music,87.0,2.0,36.0,169242000.0,42300.0,677000.0,507700.0,8100000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
105,mrbeast gaming,36100000,6331332547.0,gaming,mrbeastgaming,5,Not Available,NA,comedy,4057305.0,0.0,4880.0,32.0,0.01,0.13,0.1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
106,la granja de zenï¿½,35700000,27118354077.0,music,la granja de zenï¿½,654,argentina,ar,music,58.0,2.0,37.0,302071000.0,75500.0,1200000.0,906200.0,14500000.0,400000.0,90.0,44938712.0,9.79,41339571.0,-38.416097,-63.616672,Medium (10M - 50M),High (10B - 100B)
107,saregama music,35500000,15657673422.0,entertainment,saregama music,7566,india,in,music,199.0,27.0,38.0,533793000.0,133400.0,2100000.0,1600000.0,25600000.0,900000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
108,indiatv,35500000,16105023749.0,news & politics,indiatv,273255,india,in,news,185.0,27.0,3.0,290847000.0,72700.0,1200000.0,872500.0,14000000.0,600000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
109,t-series bollywood classics,35400000,22637783517.0,music,t-series bollywood classics,2010,india,in,music,94.0,28.0,39.0,331474000.0,82900.0,1300000.0,994400.0,15900000.0,500000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
110,total gaming,35400000,5556364230.0,gaming,totalgaming,1,Not Available,NA,autos,4056447.0,0.0,3902.0,53.0,0.01,0.21,0.16,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
111,markiplier,35200000,20297931219.0,gaming,markiplier,5490,united states,us,games,119.0,34.0,8.0,127329000.0,31800.0,509300.0,382000.0,6100000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
112,ryan's world,35200000,55299840198.0,entertainment,ryan's world,2453,united states,us,entertainment,15.0,35.0,32.0,238613000.0,59700.0,954500.0,715800.0,11500000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
113,genevieve's playhouse - learning videos for kids,34900000,25607397308.0,education,genevieve's playhouse - learning videos for ï¿½,617,united states,us,film,69.0,36.0,7.0,335307000.0,83800.0,1300000.0,1000000.0,16100000.0,300000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
114,t-series apna punjab,34600000,21306315429.0,music,t- series apna punjab,0,Not Available,NA,news,4057944.0,0.0,4653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
115,techno gamerz,34400000,9690499664.0,gaming,technogamerz,1,Not Available,NA,games,4057311.0,0.0,7489.0,86.0,0.02,0.34,0.26,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
116,geet mp3,34300000,12746535822.0,music,geet mp3,679,india,in,music,299.0,31.0,41.0,101357000.0,25300.0,405400.0,304100.0,4900000.0,100000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
117,j balvin,34100000,23005313609.0,music,j balvin,141,colombia,co,music,89.0,2.0,42.0,128696000.0,32200.0,514800.0,386100.0,6200000.0,100000.0,55.3,50339443.0,9.71,40827302.0,4.570868,-74.297333,Medium (10M - 50M),High (10B - 100B)
118,jess no limit,34000000,3963007415.0,entertainment,jess no limit,2284,indonesia,id,entertainment,1882.0,1.0,33.0,547141000.0,136800.0,2200000.0,1600000.0,26300000.0,5500000.0,36.3,270203917.0,4.69,151509724.0,-0.789275,113.921327,Medium (10M - 50M),Medium (1B - 10B)
119,jingle toons,34000000,11351015824.0,film & animation,jingle toons,240,india,in,film,360.0,32.0,8.0,179903000.0,45000.0,719600.0,539700.0,8600000.0,600000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
120,vegetta777,33800000,15432929204.0,gaming,vegetta777,7606,spain,es,games,211.0,2.0,10.0,39094000.0,9800.0,156400.0,117300.0,1900000.0,0.0,88.9,47076781.0,13.96,37927409.0,40.463667,-3.74922,Medium (10M - 50M),High (10B - 100B)
121,galinha pintadinha,33800000,27274550757.0,film & animation,galinha pintadinha,66,brazil,br,film,54.0,8.0,9.0,403508000.0,100900.0,1600000.0,1200000.0,19400000.0,200000.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),High (10B - 100B)
122,sssniperwolf,33700000,23492684419.0,gaming,sssniperwolf,3366,united states,us,entertainment,83.0,37.0,35.0,210955000.0,52700.0,843800.0,632900.0,10100000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
123,desi music factory,33700000,10189027455.0,music,desi music factory,2,Not Available,NA,music,4057699.0,0.0,5775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
124,selena gomez,33600000,13013567335.0,film & animation,selena gomez,188,united states,us,music,288.0,38.0,43.0,115792000.0,28900.0,463200.0,347400.0,5600000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
125,rajshri,33500000,14864294792.0,music,rajshri,3741,india,in,entertainment,222.0,34.0,36.0,272255000.0,68100.0,1100000.0,816800.0,13100000.0,500000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
126,ch3thailand,33500000,29611914495.0,entertainment,ch3thailand,96214,thailand,th,entertainment,41.0,3.0,37.0,61307000.0,0.0,0.0,0.0,0.0,100000.0,49.3,69625582.0,0.75,35294600.0,15.870032,100.992541,Medium (10M - 50M),High (10B - 100B)
127,khandeshi movies,33500000,11405809704.0,comedy,khandeshi movies,217,india,in,comedy,357.0,35.0,4.0,24736000.0,6200.0,98900.0,74200.0,1200000.0,100000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
128,nocopyrightsounds,33400000,10530729078.0,music,nocopyrightsounds,1331,united kingdom,gb,music,402.0,3.0,44.0,55654000.0,13900.0,222600.0,167000.0,2700000.0,0.0,60.0,66834405.0,3.85,55908316.0,55.378051,-3.435973,Medium (10M - 50M),High (10B - 100B)
129,cvs 3d rhymes & kids songs,33400000,20269857567.0,education,cvs 3d rhymes & kids songs,338,india,in,education,120.0,35.0,9.0,136084000.0,34000.0,544300.0,408300.0,6500000.0,200000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
130,ricis official,33300000,5994136760.0,people & blogs,ricis official,2736,indonesia,id,entertainment,1043.0,2.0,34.0,157101000.0,39300.0,628400.0,471300.0,7500000.0,1900000.0,36.3,270203917.0,4.69,151509724.0,-0.789275,113.921327,Medium (10M - 50M),Medium (1B - 10B)
131,babybus - kids songs and cartoons,32800000,26355088167.0,education,babybus - kids songs and cartoons,2122,united states,us,education,64.0,39.0,10.0,127498000.0,31900.0,510000.0,382500.0,6100000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
132,eros now music,32700000,17853798780.0,entertainment,mzaalo,1521,india,in,entertainment,8055.0,730.0,838.0,20263000.0,5100.0,81100.0,60800.0,972600.0,40000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
133,beter bï¿½ï¿½,32700000,19180039918.0,Other,beter bï¿½ï¿½,2738,turkey,tr,games,137.0,1.0,11.0,1463000000.0,365900.0,5900000.0,4400000.0,70200000.0,2100000.0,23.9,83429615.0,13.49,63097818.0,38.963745,35.243322,Medium (10M - 50M),High (10B - 100B)
134,disneymusicvevo,32700000,28516250629.0,music,disneymusicvevo,2068,united states,us,music,50.0,40.0,45.0,329861000.0,82500.0,1300000.0,989600.0,15800000.0,300000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
135,the weeknd,32600000,23379969006.0,music,the weeknd,169,canada,ca,music,85.0,3.0,45.0,373828000.0,93500.0,1500000.0,1100000.0,17900000.0,200000.0,68.9,36991981.0,5.56,30628482.0,56.130366,-106.346771,Medium (10M - 50M),High (10B - 100B)
136,wowkidz,32200000,16613441479.0,film & animation,wowkidz,2,Not Available,NA,entertainment,4053139.0,0.0,6723.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
137,karol g,32100000,18699145555.0,music,karol g,134,colombia,co,music,140.0,3.0,46.0,465647000.0,116400.0,1900000.0,1400000.0,22400000.0,300000.0,55.3,50339443.0,9.71,40827302.0,4.570868,-74.297333,Medium (10M - 50M),High (10B - 100B)
138,mr bean,32100000,10602236110.0,shows,mr bean,3091,united kingdom,gb,comedy,400.0,4.0,5.0,56534000.0,14100.0,226100.0,169600.0,2700000.0,100000.0,60.0,66834405.0,3.85,55908316.0,55.378051,-3.435973,Medium (10M - 50M),High (10B - 100B)
139,rezendeevil,32100000,13061739758.0,gaming,rezendeevil,11882,brazil,br,entertainment,287.0,9.0,40.0,44505000.0,11100.0,178000.0,133500.0,2100000.0,0.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),High (10B - 100B)
140,starplus,32000000,26800674545.0,entertainment,starplus,44892,india,in,entertainment,60.0,38.0,40.0,1667000000.0,416800.0,6700000.0,5000000.0,80000000.0,1200000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
141,smtown,31900000,27330239663.0,music,smtown,4158,Not Available,NA,music,53.0,0.0,47.0,233402000.0,58400.0,933600.0,700200.0,11200000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
142,gma  network,31900000,19428308461.0,entertainment,gma  network,93311,philippines,ph,entertainment,129.0,2.0,41.0,798510000.0,199600.0,3200000.0,2400000.0,38300000.0,500000.0,35.5,108116615.0,2.15,50975903.0,12.879721,121.774017,Medium (10M - 50M),High (10B - 100B)
143,genial,31800000,6762424690.0,howto & style,genial,6734,mexico,mx,howto,884.0,4.0,4.0,31455000.0,7900.0,125800.0,94400.0,1500000.0,0.0,40.2,126014024.0,3.42,102626859.0,23.634501,-102.552784,Medium (10M - 50M),Medium (1B - 10B)
144,mr. indian hacker,31700000,5711208484.0,science & technology,mr. indian hacker,929,india,in,tech,1132.0,40.0,1.0,109125000.0,27300.0,436500.0,327400.0,5200000.0,500000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
145,worldwide records bhojpuri,31700000,16476978876.0,music,worldwide records bhojpuri,6518,india,in,music,177.0,39.0,48.0,112648000.0,28200.0,450600.0,337900.0,5400000.0,200000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
146,dona ï¿½ï¿½,31700000,21031745531.0,entertainment,dona ï¿½ï¿½,166,united states,us,entertainment,110.0,41.0,42.0,153280000.0,38300.0,613100.0,459800.0,7400000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
147,dream,31700000,2930015381.0,gaming,dream,116,united states,us,games,2986.0,41.0,12.0,27022000.0,6800.0,108100.0,81100.0,1300000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),Medium (1B - 10B)
148,lucas and marcus,31600000,11615848291.0,entertainment,lucas and marcus,1321,united states,us,entertainment,339.0,42.0,43.0,312099000.0,78000.0,1200000.0,936300.0,15000000.0,400000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
149,justinbiebervevo,31600000,26583873105.0,music,justinbiebervevo,204,united states,us,music,63.0,42.0,49.0,105126000.0,26300.0,420500.0,315400.0,5000000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
150,luis fonsi,31400000,15176762479.0,entertainment,luisfonsi,0,Not Available,NA,Unknown Type,4057944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
151,peppa pig - official channel,31400000,22919271731.0,film & animation,peppa pig - official channel,3589,united kingdom,gb,education,91.0,5.0,11.0,244925000.0,61200.0,979700.0,734800.0,11800000.0,300000.0,60.0,66834405.0,3.85,55908316.0,55.378051,-3.435973,Medium (10M - 50M),High (10B - 100B)
152,yolo aventuras,31200000,9673649438.0,people & blogs,yolo aventuras,65,venezuela,ve,comedy,3361188.0,522.0,2270.0,3589.0,0.9,14.0,11.0,172.0,100.0,79.3,28515829.0,8.8,25162368.0,6.42375,-66.58973,Medium (10M - 50M),Medium (1B - 10B)
153,the tonight show starring jimmy fallon,31200000,17111726160.0,comedy,the tonight show starring jimmy fallon,8976,united states,us,comedy,166.0,44.0,6.0,22511000.0,0.0,0.0,0.0,0.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
154,thedonato,31200000,6187804950.0,entertainment,thedonato,3027,argentina,ar,games,997.0,3.0,12.0,190679000.0,47700.0,762700.0,572000.0,9200000.0,1900000.0,90.0,44938712.0,9.79,41339571.0,-38.416097,-63.616672,Medium (10M - 50M),Medium (1B - 10B)
155,imaginedragons,30700000,16793072362.0,music,imaginedragons,92,united states,us,music,169.0,45.0,50.0,188837000.0,47200.0,755300.0,566500.0,9100000.0,100000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
156,diana and roma esp,30700000,12355992466.0,Other,diana and roma esp,578,united states,us,entertainment,313.0,45.0,45.0,102998000.0,25700.0,412000.0,309000.0,4900000.0,200000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
157,round2hell,30700000,3145161634.0,comedy,round2hell,67,india,in,entertainment,2687.0,41.0,45.0,31822000.0,8000.0,127300.0,95500.0,1500000.0,300000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
158,zee news,30500000,16709857823.0,news & politics,zee news,180092,india,in,news,168.0,41.0,4.0,461472000.0,115400.0,1800000.0,1400000.0,22200000.0,600000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
159,aboflah,30500000,4521573939.0,gaming,aboflah,641,kuwait,kw,entertainment,1573.0,1.0,7.0,157908000.0,39500.0,631600.0,473700.0,7600000.0,1300000.0,54.4,4207083.0,2.18,4207083.0,29.31166,47.481766,Medium (10M - 50M),Medium (1B - 10B)
160,ah,30400000,4332274962.0,entertainment,ah,2197,indonesia,id,entertainment,1701.0,4.0,46.0,21440000.0,5400.0,85800.0,64300.0,1000000.0,0.0,36.3,270203917.0,4.69,151509724.0,-0.789275,113.921327,Medium (10M - 50M),Medium (1B - 10B)
161,trap nation,30400000,14037426379.0,music,trap nation,2725,united states,us,music,255.0,46.0,51.0,45822000.0,11500.0,183300.0,137500.0,2200000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
162,  ,30400000,17999961915.0,Other,ýýýýýýýýýýýýýýý ýýýýýý ýýýýýýýýýýýýýýýýýý,532,united states,us,entertainment,147.0,46.0,46.0,122926000.0,30700.0,491700.0,368800.0,5900000.0,300000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
163,boram tube vlog [ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,30300000,13546549817.0,entertainment,boram tube vlog [ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,223,united states,us,entertainment,269.0,47.0,47.0,22724000.0,5700.0,90900.0,68200.0,1100000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
164,adele,30200000,14199108016.0,music,adele,15,united kingdom,gb,music,248.0,6.0,53.0,137099000.0,34300.0,548400.0,411300.0,6600000.0,100000.0,60.0,66834405.0,3.85,55908316.0,55.378051,-3.435973,Medium (10M - 50M),High (10B - 100B)
165,talking tom,30200000,15199330166.0,comedy,talkingtom,2,united states,us,entertainment,4057345.0,7736.0,6776.0,0.0,0.0,0.0,0.0,0.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
166,ýý ýý ý | toyoraljanahtv,30200000,27684955537.0,entertainment,ýýýýýýýý ýýýýýýýý ýýýýýýýýýý | toyoraljanahtv,3254,jordan,jo,music,51.0,1.0,52.0,116434000.0,29100.0,465700.0,349300.0,5600000.0,100000.0,34.4,10101694.0,14.72,9213048.0,30.585164,36.238414,Medium (10M - 50M),High (10B - 100B)
167,frost diamond,30100000,7277493940.0,gaming,frostdiamond,0,Not Available,NA,Unknown Type,4057944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),Medium (1B - 10B)
168,spinnin' records,30100000,19607009165.0,music,spinnin' records,11501,netherlands,nl,music,127.0,1.0,54.0,100040000.0,25000.0,400200.0,300100.0,4800000.0,100000.0,85.0,17332850.0,3.2,15924729.0,52.132633,5.291266,Medium (10M - 50M),High (10B - 100B)
169,little angel: nursery rhymes & kids songs,30100000,22593193994.0,education,little angel: nursery rhymes & kids songs,1349,united states,us,education,95.0,49.0,12.0,107525000.0,26900.0,430100.0,322600.0,5200000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
170,jacksepticeye,30100000,16246625836.0,gaming,jacksepticeye,5114,Not Available,NA,games,183.0,2.0,14.0,40425000.0,10100.0,161700.0,121300.0,1900000.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
171,shawn mendes,30000000,12831200855.0,music,shawn mendes,133,canada,ca,music,295.0,4.0,55.0,88749000.0,22200.0,355000.0,266200.0,4300000.0,0.0,68.9,36991981.0,5.56,30628482.0,56.130366,-106.346771,Medium (10M - 50M),High (10B - 100B)
172,ashish chanchlani vines,29800000,4457913639.0,comedy,ashish chanchlani vines,151,india,in,comedy,1622.0,42.0,8.0,26171000.0,6500.0,104700.0,78500.0,1300000.0,100000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),Medium (1B - 10B)
173,ultra records,29600000,17208027242.0,music,ultra records,4903,united states,us,music,165.0,50.0,56.0,81884000.0,20500.0,327500.0,245700.0,3900000.0,0.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
174,popular on youtube,29300000,0.0,Other,popular on youtube,3,Not Available,NA,education,4019724.0,0.0,4847.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),
175,maluma,29300000,21226945136.0,music,maluma,14,argentina,ar,people,4051498.0,3624.0,7658.0,15.0,0.0,0.06,0.05,0.72,0.0,90.0,44938712.0,9.79,41339571.0,-38.416097,-63.616672,Medium (10M - 50M),High (10B - 100B)
176,zhong,29200000,14727238483.0,entertainment,zhong,1513,united states,us,entertainment,230.0,51.0,48.0,180519000.0,0.0,0.0,0.0,0.0,1000000.0,88.2,328239523.0,14.7,270663028.0,37.09024,-95.712891,Medium (10M - 50M),High (10B - 100B)
177,enaldinho,29200000,11627437847.0,comedy,enaldinho,3654,brazil,br,games,338.0,10.0,15.0,303100000.0,75800.0,1200000.0,909300.0,14500000.0,1000000.0,51.3,212559417.0,12.08,183241641.0,-14.235004,-51.92528,Medium (10M - 50M),High (10B - 100B)
178,auronplay,29200000,4079141673.0,comedy,auronplay,404,spain,es,comedy,1852.0,3.0,9.0,12143000.0,3000.0,48600.0,36400.0,582900.0,0.0,88.9,47076781.0,13.96,37927409.0,40.463667,-3.74922,Medium (10M - 50M),Medium (1B - 10B)
179,shorts break,29000000,19466238065.0,comedy,shorts break,42,Not Available,NA,Unknown Type,3997024.0,0.0,0.0,60805.0,15.0,243.0,182.0,2900.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
180,infobells - tamil,28900000,17930570614.0,education,infobells - tamil,555,india,in,education,149.0,44.0,13.0,109828000.0,27500.0,439300.0,329500.0,5300000.0,200000.0,28.1,1366417754.0,5.36,471031528.0,20.593684,78.96288,Medium (10M - 50M),High (10B - 100B)
181,aditya music india,28500000,25857994495.0,music,aditya music,0,Not Available,NA,music,4057944.0,0.0,4721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium (10M - 50M),High (10B - 100B)
